DESCRIPCION,NOMBRE_FACULTAD,NOMBRE_PROGRAMA,JORNADA,MODALIDAD,NOMBRE_SEDE,TIPO_IDEN_EST,LUG_EXPEDICION,LUGAR_NACIMIENTO,FECHA_NACIMIENTO,SEXO,ESTRATO,NOMBRE_ESTADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNO,PRESENCIAL,TUNJA,C,IBAGUÉ,IBAGUÉ,11/15/1996 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNO,PRESENCIAL,TUNJA,T,TIBIRITA,CHOCONTÁ,02/16/2000 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN HISTORIA,OTRO,PRESENCIAL,TUNJA,C,TUNJA,PUERTO BOYACÁ,09/08/1994 12:00:00 AM,M,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN HISTORIA,OTRO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,07/07/1984 12:00:00 AM,M,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN PATRIMONIO CULTURAL,OTRO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,10/27/1992 12:00:00 AM,M,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN PATRIMONIO CULTURAL,OTRO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,12/17/1990 12:00:00 AM,M,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,07/31/1984 12:00:00 AM,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,MEDICINA,DIURNO,PRESENCIAL,TUNJA,C,GIRÓN,BUCARAMANGA,08/02/1994 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,MEDICINA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,GUATEQUE,03/06/2001 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,PSICOLOGIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TURMEQUÉ,07/13/1997 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,BARBOSA,04/18/1998 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,SANTA ROSA DE VITERBO,DUITAMA,11/27/2000 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,T,TUNJA,TUNJA,01/29/2001 12:00:00 AM,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,PAIPA,11/06/2000 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,PAIPA,02/11/1990 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,05/07/1993 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,CIÉNEGA,RAMIRIQUÍ,12/08/2000 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,EL ESPINO,EL ESPINO,06/16/1996 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,PAIPA,PAIPA,10/26/1998 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,YOPAL,BOGOTÁ D.C.,09/16/1997 12:00:00 AM,M,,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,DUITAMA,BARBOSA,11/13/1995 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,PAZ DE RÍO,04/29/1999 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,SANTA ROSA DEL SUR,02/22/1992 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,02/25/1992 12:00:00 AM,F,1,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,SÁCHICA,10/03/1992 12:00:00 AM,M,,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,10/22/1983 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,TENZA,TENZA,09/26/1990 12:00:00 AM,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,C,YOPAL,TÁMARA,03/14/1994 12:00:00 AM,F,1,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNO,PRESENCIAL,TUNJA,T,TUNJA,TUNJA,04/10/1999 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,09/26/1997 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,04/23/1997 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,PUENTE NACIONAL,01/23/1999 12:00:00 AM,F,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,05/08/1994 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,TIBASOSA,BUCARAMANGA,12/28/1997 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,09/12/1995 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,06/25/1991 12:00:00 AM,M,3,PERDIO CUPO A130/98 ART.80 LIT. E
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,08/17/1990 12:00:00 AM,M,,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TOCA,TUNJA,05/11/1991 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,02/27/1989 12:00:00 AM,M,,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNO,PRESENCIAL,TUNJA,C,CHINAVITA,GARAGOA,11/08/1995 12:00:00 AM,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,CHÍQUIZA,TUNJA,01/07/2001 12:00:00 AM,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,BOGOTA D.E,GAMEZA,02/02/1982 12:00:00 AM,F,3,PERDIO CUPO A130/98 ART. 80 LIT. C
PRIMER  SEMESTRE DE 2019,DERECHO Y CIENCIAS  SOCIALES,DERECHO,,PRESENCIAL,AGUAZUL,C,AGUAZUL,VILLAVICENCIO,07/05/1996 12:00:00 AM,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C
